committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Energy and Commerce,House,115,2017,2018,Mimi Walters,Mimi,Walters,Republican,CA,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Ryan Costello,Ryan,Costello,Republican,PA,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Bobby Rush,Bobby,Rush,Democrat,IL,Member,,R000515,no_middle+state,
Energy and Commerce,House,115,2017,2018,Anna Eshoo,Anna,Eshoo,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Eliot Engel,Eliot,Engel,Democrat,NY,Member,,E000179,no_middle+state,
Energy and Commerce,House,115,2017,2018,Gene Green,Gene,Green,Democrat,TX,Member,,G000553,last+state,
Energy and Commerce,House,115,2017,2018,Diana DeGette,Diana,DeGette,Democrat,CO,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Mike Doyle,Mike,Doyle,Democrat,PA,Member,,D000482,last+state,
Energy and Commerce,House,115,2017,2018,Jan Schakowsky,Jan,Schakowsky,Democrat,IL,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,G. K. Butterfield,G. K.,Butterfield,Democrat,NC,Member,,B001251,full_name+state,
Energy and Commerce,House,115,2017,2018,Doris Matsui,Doris,Matsui,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Kathy Castor,Kathy,Castor,Democrat,FL,Member,,C001066,full_name+state,
Energy and Commerce,House,115,2017,2018,John Sarbanes,John,Sarbanes,Democrat,MD,Member,,S001168,no_middle+state,
Energy and Commerce,House,115,2017,2018,Jerry McNerney,Jerry,McNerney,Democrat,CA,Member,,M001166,full_name+state,
Energy and Commerce,House,115,2017,2018,Peter Welch,Peter,Welch,Democrat,VT,Member,,W000800,full_name+state,
Energy and Commerce,House,115,2017,2018,Ben Ray Luján,Ben Ray,Luján,Democrat,NM,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Paul Tonko,Paul,Tonko,Democrat,NY,Member,,T000469,full_name+state,
Energy and Commerce,House,115,2017,2018,Yvette Clarke,Yvette,Clarke,Democrat,NY,Member,,C001067,no_middle+state,
Energy and Commerce,House,115,2017,2018,David Loebsack,David,Loebsack,Democrat,IA,Member,,L000565,full_name+state,
Energy and Commerce,House,115,2017,2018,Kurt Schrader,Kurt,Schrader,Democrat,OR,Member,,S001180,full_name+state,
Energy and Commerce,House,115,2017,2018,Joseph Kennedy III,Joseph Kennedy,III,Democrat,MA,Member,,K000379,no_middle+state,
Energy and Commerce,House,115,2017,2018,Tony Cárdenas,Tony,Cárdenas,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,115,2017,2018,Raul Ruiz,Raul,Ruiz,Democrat,CA,Member,,R000599,full_name+state,
Energy and Commerce,House,115,2017,2018,Scott Peters,Scott,Peters,Democrat,CA,Member,,P000608,no_middle+state,
Energy and Commerce,House,115,2017,2018,Debbie Dingell,Debbie,Dingell,Democrat,MI,Member,,D000624,full_name+state,
Intelligence,House,115,2017,2018,Mike Conaway,Mike,Conaway,Republican,TX,Member,,C001062,last+state,
Intelligence,House,115,2017,2018,Peter King,Peter,King,Republican,NY,Member,,K000210,no_middle+state,
Intelligence,House,115,2017,2018,Frank LoBiondo,Frank,LoBiondo,Republican,NJ,Member,,,no_match,
Intelligence,House,115,2017,2018,Tom Rooney,Tom,Rooney,Republican,FL,Member,,R000607,last+state,
Intelligence,House,115,2017,2018,Ileana Ros-Lehtinen,Ileana,Ros-Lehtinen,Republican,FL,Member,,,no_match,
Intelligence,House,115,2017,2018,Michael Turner,Michael,Turner,Republican,OH,Member,,T000463,no_middle+state,
Intelligence,House,115,2017,2018,Brad Wenstrup,Brad,Wenstrup,Republican,OH,Member,,W000815,no_middle+state,
Intelligence,House,115,2017,2018,Chris Stewart,Chris,Stewart,Republican,UT,Member,,S001192,full_name+state,
Intelligence,House,115,2017,2018,Rick Crawford,Rick,Crawford,Republican,AR,Member,,C001087,last+state,
Intelligence,House,115,2017,2018,Trey Gowdy,Trey,Gowdy,Republican,SC,Member,,,no_match,
Intelligence,House,115,2017,2018,Elise Stefanik,Elise,Stefanik,Republican,NY,Member,,S001196,no_middle+state,
Intelligence,House,115,2017,2018,Will Hurd,Will,Hurd,Republican,TX,Member,,H001073,full_name+state,
Intelligence,House,115,2017,2018,Jim Himes,Jim,Himes,Democrat,CT,Member,,H001047,last+state,
Intelligence,House,115,2017,2018,Terri Sewell,Terri,Sewell,Democrat,AL,Member,,S001185,no_middle+state,
Intelligence,House,115,2017,2018,Andre Carson,Andre,Carson,Democrat,IN,Member,,,no_match,
Intelligence,House,115,2017,2018,Jackie Speier,Jackie,Speier,Democrat,CA,Member,,,no_match,
Intelligence,House,115,2017,2018,Mike Quigley,Mike,Quigley,Democrat,IL,Member,,,no_match,
Intelligence,House,115,2017,2018,Eric Swalwell,Eric,Swalwell,Democrat,CA,Member,,S001193,full_name+state,
Intelligence,House,115,2017,2018,Joaquin Castro,Joaquin,Castro,Democrat,TX,Member,,C001091,full_name+state,
Intelligence,House,115,2017,2018,Denny Heck,Denny,Heck,Democrat,WA,Member,,H001064,full_name+state,
Appropriations,House,116,2019,2020,Marcy Kaptur,Marcy,Kaptur,Democrat,OH,Member,,,no_match,
Appropriations,House,116,2019,2020,Pete Visclosky,Pete,Visclosky,Democrat,IN,Member,,V000108,name_key,
Appropriations,House,116,2019,2020,José Serrano,José,Serrano,Democrat,NY,Member,,S000248,name_key,
Appropriations,House,116,2019,2020,Rosa DeLauro,Rosa,DeLauro,Democrat,CT,Member,,,no_match,
Appropriations,House,116,2019,2020,David Price,David,Price,Democrat,NC,Member,,,no_match,
Appropriations,House,116,2019,2020,Tom Cole,Tom,Cole,Republican,OK,Member,,C001053,full_name+state,
Appropriations,House,116,2019,2020,Hal Rogers,Hal,Rogers,Republican,KY,Member,,R000395,last+state,
Appropriations,House,116,2019,2020,Robert Aderholt,Robert,Aderholt,Republican,AL,Member,,A000055,no_middle+state,
Appropriations,House,117,2021,2022,Marcy Kaptur,Marcy,Kaptur,Democrat,OH,Member,,,no_match,
Appropriations,House,117,2021,2022,David Price,David,Price,Democrat,NC,Member,,,no_match,
Appropriations,House,117,2021,2022,Tom Cole,Tom,Cole,Republican,OK,Member,,C001053,full_name+state,
Appropriations,House,117,2021,2022,Hal Rogers,Hal,Rogers,Republican,KY,Member,,R000395,last+state,
Appropriations,House,117,2021,2022,Robert Aderholt,Robert,Aderholt,Republican,AL,Member,,A000055,no_middle+state,
Appropriations,House,118,2023,2024,Tom Cole,Tom,Cole,Republican,OK,Member,,C001053,full_name+state,
Appropriations,House,118,2023,2024,Hal Rogers,Hal,Rogers,Republican,KY,Member,,R000395,last+state,
Appropriations,House,118,2023,2024,Robert Aderholt,Robert,Aderholt,Republican,AL,Member,,A000055,no_middle+state,
Appropriations,House,118,2023,2024,Marcy Kaptur,Marcy,Kaptur,Democrat,OH,Member,,,no_match,
Appropriations,House,118,2023,2024,David Joyce,David,Joyce,Republican,OH,Member,,J000295,no_middle+state,
Armed Services,House,116,2019,2020,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Armed Services,House,116,2019,2020,Rob Wittman,Rob,Wittman,Republican,VA,Member,,,no_match,
Armed Services,House,116,2019,2020,Mike Rogers,Mike,Rogers,Republican,AL,Member,,R000575,full_name+state,
Armed Services,House,116,2019,2020,Joe Courtney,Joe,Courtney,Democrat,CT,Member,,,no_match,
Armed Services,House,116,2019,2020,Jim Langevin,Jim,Langevin,Democrat,RI,Member,,L000559,last+state,
Armed Services,House,116,2019,2020,Rick Larsen,Rick,Larsen,Democrat,WA,Member,,L000560,full_name+state,
Armed Services,House,117,2021,2022,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Armed Services,House,117,2021,2022,Rob Wittman,Rob,Wittman,Republican,VA,Member,,,no_match,
Armed Services,House,117,2021,2022,Joe Courtney,Joe,Courtney,Democrat,CT,Member,,,no_match,
Armed Services,House,117,2021,2022,Jim Langevin,Jim,Langevin,Democrat,RI,Member,,L000559,last+state,
Armed Services,House,117,2021,2022,Rick Larsen,Rick,Larsen,Democrat,WA,Member,,L000560,full_name+state,
Armed Services,House,118,2023,2024,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Armed Services,House,118,2023,2024,Rob Wittman,Rob,Wittman,Republican,VA,Member,,,no_match,
Armed Services,House,118,2023,2024,Joe Courtney,Joe,Courtney,Democrat,CT,Member,,,no_match,
Armed Services,House,118,2023,2024,Rick Larsen,Rick,Larsen,Democrat,WA,Member,,L000560,full_name+state,
Armed Services,House,118,2023,2024,Jim Cooper,Jim,Cooper,Democrat,TN,Member,,,no_match,
Energy and Commerce,House,116,2019,2020,Anna Eshoo,Anna,Eshoo,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,116,2019,2020,Diana DeGette,Diana,DeGette,Democrat,CO,Member,,,no_match,
Energy and Commerce,House,116,2019,2020,Bob Latta,Bob,Latta,Republican,OH,Member,,L000566,last+state,
Energy and Commerce,House,116,2019,2020,Cathy McMorris Rodgers,Cathy McMorris,Rodgers,Republican,WA,Member,,M001159,full_name+state,
Energy and Commerce,House,116,2019,2020,Gus Bilirakis,Gus,Bilirakis,Republican,FL,Member,,,no_match,
Energy and Commerce,House,117,2021,2022,Anna Eshoo,Anna,Eshoo,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,117,2021,2022,Diana DeGette,Diana,DeGette,Democrat,CO,Member,,,no_match,
Energy and Commerce,House,117,2021,2022,Bob Latta,Bob,Latta,Republican,OH,Member,,L000566,last+state,
Energy and Commerce,House,117,2021,2022,Gus Bilirakis,Gus,Bilirakis,Republican,FL,Member,,,no_match,
Energy and Commerce,House,118,2023,2024,Anna Eshoo,Anna,Eshoo,Democrat,CA,Member,,,no_match,
Energy and Commerce,House,118,2023,2024,Diana DeGette,Diana,DeGette,Democrat,CO,Member,,,no_match,
Energy and Commerce,House,118,2023,2024,Bob Latta,Bob,Latta,Republican,OH,Member,,L000566,last+state,
Energy and Commerce,House,118,2023,2024,Gus Bilirakis,Gus,Bilirakis,Republican,FL,Member,,,no_match,
Energy and Commerce,House,118,2023,2024,Brett Guthrie,Brett,Guthrie,Republican,KY,Member,,G000558,full_name+state,
Intelligence,House,116,2019,2020,Jim Himes,Jim,Himes,Democrat,CT,Member,,H001047,last+state,
Intelligence,House,116,2019,2020,Mike Conaway,Mike,Conaway,Republican,TX,Member,,C001062,last+state,
Intelligence,House,116,2019,2020,Peter King,Peter,King,Republican,NY,Member,,K000210,no_middle+state,
Intelligence,House,117,2021,2022,Jim Himes,Jim,Himes,Democrat,CT,Member,,H001047,last+state,
Intelligence,House,117,2021,2022,Mike Turner,Mike,Turner,Republican,OH,Member,,T000463,last+state,
Intelligence,House,118,2023,2024,Rick Crawford,Rick,Crawford,Republican,AR,Member,,C001087,last+state,
Intelligence,House,118,2023,2024,Darin LaHood,Darin,LaHood,Republican,IL,Member,,L000585,full_name+state,
Judiciary,House,117,2021,2022,Zoe Lofgren,Zoe,Lofgren,Democrat,CA,Member,,,no_match,
Judiciary,House,117,2021,2022,Sheila Jackson Lee,Sheila Jackson,Lee,Democrat,TX,Member,,J000032,full_name+state,
Judiciary,House,117,2021,2022,Steve Cohen,Steve,Cohen,Democrat,TN,Member,,C001068,full_name+state,
Judiciary,House,117,2021,2022,Hank Johnson,Hank,Johnson,Democrat,GA,Member,,,no_match,
Judiciary,House,117,2021,2022,Hakeem Jeffries,Hakeem,Jeffries,Democrat,NY,Member,,J000294,no_middle+state,
Judiciary,House,117,2021,2022,David Cicilline,David,Cicilline,Democrat,RI,Member,,C001084,no_middle+state,
Judiciary,House,117,2021,2022,Eric Swalwell,Eric,Swalwell,Democrat,CA,Member,,S001193,full_name+state,
Judiciary,House,117,2021,2022,Ted Lieu,Ted,Lieu,Democrat,CA,Member,,L000582,full_name+state,
Judiciary,House,117,2021,2022,Jamie Raskin,Jamie,Raskin,Democrat,MD,Member,,R000606,full_name+state,
Judiciary,House,117,2021,2022,Pramila Jayapal,Pramila,Jayapal,Democrat,WA,Member,,J000298,full_name+state,
Judiciary,House,117,2021,2022,Val Demings,Val,Demings,Democrat,FL,Member,,D000627,name_key,
Judiciary,House,117,2021,2022,Lou Correa,Lou,Correa,Democrat,CA,Member,,C001110,last+state,
Judiciary,House,117,2021,2022,Mary Gay Scanlon,Mary Gay,Scanlon,Democrat,PA,Member,,S001205,full_name+state,
Judiciary,House,117,2021,2022,Joe Neguse,Joe,Neguse,Democrat,CO,Member,,N000191,full_name+state,
Judiciary,House,117,2021,2022,Lucy McBath,Lucy,McBath,Democrat,GA,Member,,M001208,full_name+state,
Judiciary,House,117,2021,2022,Greg Stanton,Greg,Stanton,Democrat,AZ,Member,,S001211,full_name+state,
Judiciary,House,117,2021,2022,Madeleine Dean,Madeleine,Dean,Democrat,PA,Member,,D000631,full_name+state,
Judiciary,House,117,2021,2022,Veronica Escobar,Veronica,Escobar,Democrat,TX,Member,,E000299,full_name+state,
Judiciary,House,117,2021,2022,Mondaire Jones,Mondaire,Jones,Democrat,NY,Member,,J000306,full_name+state,
Judiciary,House,117,2021,2022,Deborah Ross,Deborah,Ross,Democrat,NC,Member,,R000305,no_middle+state,
Judiciary,House,117,2021,2022,Cori Bush,Cori,Bush,Democrat,MO,Member,,B001224,full_name+state,
Judiciary,House,117,2021,2022,Steve Chabot,Steve,Chabot,Republican,OH,Member,,C000266,full_name+state,
Judiciary,House,117,2021,2022,Louie Gohmert,Louie,Gohmert,Republican,TX,Member,,G000552,full_name+state,
Judiciary,House,117,2021,2022,Darrell Issa,Darrell,Issa,Republican,CA,Member,,I000056,full_name+state,
Judiciary,House,117,2021,2022,Ken Buck,Ken,Buck,Republican,CO,Member,,B001297,full_name+state,
Judiciary,House,117,2021,2022,Matt Gaetz,Matt,Gaetz,Republican,FL,Member,,G000578,full_name+state,
Judiciary,House,117,2021,2022,Mike Johnson,Mike,Johnson,Republican,LA,Member,,J000299,full_name+state,
Judiciary,House,117,2021,2022,Andy Biggs,Andy,Biggs,Republican,AZ,Member,,B001302,full_name+state,
Judiciary,House,117,2021,2022,Tom McClintock,Tom,McClintock,Republican,CA,Member,,M001177,full_name+state,
Judiciary,House,117,2021,2022,Tom Tiffany,Tom,Tiffany,Republican,WI,Member,,T000165,last+state,
Judiciary,House,117,2021,2022,Thomas Massie,Thomas,Massie,Republican,KY,Member,,M001184,full_name+state,
Judiciary,House,117,2021,2022,Chip Roy,Chip,Roy,Republican,TX,Member,,R000614,full_name+state,
Judiciary,House,117,2021,2022,Dan Bishop,Dan,Bishop,Republican,NC,Member,,B001311,full_name+state,
Judiciary,House,117,2021,2022,Michelle Fischbach,Michelle,Fischbach,Republican,MN,Member,,F000470,full_name+state,
Judiciary,House,117,2021,2022,Victoria Spartz,Victoria,Spartz,Republican,IN,Member,,S000929,full_name+state,
Judiciary,House,117,2021,2022,Scott Fitzgerald,Scott,Fitzgerald,Republican,WI,Member,,F000471,full_name+state,
Judiciary,House,117,2021,2022,Cliff Bentz,Cliff,Bentz,Republican,OR,Member,,B000668,full_name+state,
Judiciary,House,117,2021,2022,Burgess Owens,Burgess,Owens,Republican,UT,Member,,O000086,full_name+state,
Judiciary,House,118,2023,2024,Darrell Issa,Darrell,Issa,Republican,CA,Member,,I000056,full_name+state,
Judiciary,House,118,2023,2024,Ken Buck,Ken,Buck,Republican,CO,Member,,B001297,full_name+state,
Judiciary,House,118,2023,2024,Matt Gaetz,Matt,Gaetz,Republican,FL,Member,,G000578,full_name+state,
Judiciary,House,118,2023,2024,Mike Johnson,Mike,Johnson,Republican,LA,Member,,J000299,full_name+state,
Judiciary,House,118,2023,2024,Andy Biggs,Andy,Biggs,Republican,AZ,Member,,B001302,full_name+state,
Judiciary,House,118,2023,2024,Tom McClintock,Tom,McClintock,Republican,CA,Member,,M001177,full_name+state,
Judiciary,House,118,2023,2024,Tom Tiffany,Tom,Tiffany,Republican,WI,Member,,T000165,last+state,
Judiciary,House,118,2023,2024,Thomas Massie,Thomas,Massie,Republican,KY,Member,,M001184,full_name+state,
Judiciary,House,118,2023,2024,Chip Roy,Chip,Roy,Republican,TX,Member,,R000614,full_name+state,
Judiciary,House,118,2023,2024,Dan Bishop,Dan,Bishop,Republican,NC,Member,,B001311,full_name+state,
Judiciary,House,118,2023,2024,Victoria Spartz,Victoria,Spartz,Republican,IN,Member,,S000929,full_name+state,
Judiciary,House,118,2023,2024,Scott Fitzgerald,Scott,Fitzgerald,Republican,WI,Member,,F000471,full_name+state,
Judiciary,House,118,2023,2024,Cliff Bentz,Cliff,Bentz,Republican,OR,Member,,B000668,full_name+state,
Judiciary,House,118,2023,2024,Ben Cline,Ben,Cline,Republican,VA,Member,,C001118,full_name+state,
Judiciary,House,118,2023,2024,Lance Gooden,Lance,Gooden,Republican,TX,Member,,G000589,full_name+state,
Judiciary,House,118,2023,2024,Jeff Van Drew,Jeff Van,Drew,Republican,NJ,Member,,V000133,name_key,
Judiciary,House,118,2023,2024,Troy Nehls,Troy,Nehls,Republican,TX,Member,,N000026,no_middle+state,
Judiciary,House,118,2023,2024,Barry Moore,Barry,Moore,Republican,AL,Member,,M001212,full_name+state,
Judiciary,House,118,2023,2024,Kevin Kiley,Kevin,Kiley,Republican,CA,Member,,K000401,full_name+state,
Judiciary,House,118,2023,2024,Harriet Hageman,Harriet,Hageman,Republican,WY,Member,,H001096,no_middle+state,
Judiciary,House,118,2023,2024,Nathaniel Moran,Nathaniel,Moran,Republican,TX,Member,,M001224,full_name+state,
Judiciary,House,118,2023,2024,Laurel Lee,Laurel,Lee,Republican,FL,Member,,L000597,no_middle+state,
Judiciary,House,118,2023,2024,Wesley Hunt,Wesley,Hunt,Republican,TX,Member,,H001095,full_name+state,
Judiciary,House,118,2023,2024,Russell Fry,Russell,Fry,Republican,SC,Member,,F000478,full_name+state,
Judiciary,House,118,2023,2024,Kelly Armstrong,Kelly,Armstrong,Republican,ND,Member,,A000377,full_name+state,
Judiciary,House,118,2023,2024,Zoe Lofgren,Zoe,Lofgren,Democrat,CA,Member,,,no_match,
Judiciary,House,118,2023,2024,Sheila Jackson Lee,Sheila Jackson,Lee,Democrat,TX,Member,,J000032,full_name+state,
Judiciary,House,118,2023,2024,Steve Cohen,Steve,Cohen,Democrat,TN,Member,,C001068,full_name+state,
Judiciary,House,118,2023,2024,Hank Johnson,Hank,Johnson,Democrat,GA,Member,,,no_match,
Judiciary,House,118,2023,2024,Adam Schiff,Adam,Schiff,Democrat,CA,Member,,S001150,no_middle+state,
Judiciary,House,118,2023,2024,David Cicilline,David,Cicilline,Democrat,RI,Member,,C001084,no_middle+state,
Judiciary,House,118,2023,2024,Eric Swalwell,Eric,Swalwell,Democrat,CA,Member,,S001193,full_name+state,
Judiciary,House,118,2023,2024,Ted Lieu,Ted,Lieu,Democrat,CA,Member,,L000582,full_name+state,
Judiciary,House,118,2023,2024,Pramila Jayapal,Pramila,Jayapal,Democrat,WA,Member,,J000298,full_name+state,
Judiciary,House,118,2023,2024,Lou Correa,Lou,Correa,Democrat,CA,Member,,C001110,last+state,
Judiciary,House,118,2023,2024,Mary Gay Scanlon,Mary Gay,Scanlon,Democrat,PA,Member,,S001205,full_name+state,
Judiciary,House,118,2023,2024,Joe Neguse,Joe,Neguse,Democrat,CO,Member,,N000191,full_name+state,
Judiciary,House,118,2023,2024,Lucy McBath,Lucy,McBath,Democrat,GA,Member,,M001208,full_name+state,
Judiciary,House,118,2023,2024,Madeleine Dean,Madeleine,Dean,Democrat,PA,Member,,D000631,full_name+state,
Judiciary,House,118,2023,2024,Veronica Escobar,Veronica,Escobar,Democrat,TX,Member,,E000299,full_name+state,
Judiciary,House,118,2023,2024,Deborah Ross,Deborah,Ross,Democrat,NC,Member,,R000305,no_middle+state,
Judiciary,House,118,2023,2024,Cori Bush,Cori,Bush,Democrat,MO,Member,,B001224,full_name+state,
Judiciary,House,118,2023,2024,Glenn Ivey,Glenn,Ivey,Democrat,MD,Member,,I000058,full_name+state,
Judiciary,House,118,2023,2024,Becca Balint,Becca,Balint,Democrat,VT,Member,,B001318,full_name+state,
Judiciary,House,118,2023,2024,Chuy García,Chuy,García,Democrat,IL,Member,,,no_match,
Judiciary,House,118,2023,2024,Erica Lee Carter,Erica Lee,Carter,Democrat,LA,Member,,C001125,last+state,
Agriculture,House,115,2017,2018,Bob Goodlatte,Bob,Goodlatte,Republican,VA,Member,,,no_match,
Agriculture,House,115,2017,2018,Frank Lucas,Frank,Lucas,Republican,OK,Member,,L000491,no_middle+state,
Agriculture,House,115,2017,2018,David Scott,David,Scott,Democrat,GA,Member,,S001157,full_name+state,
Agriculture,House,116,2019,2020,David Scott,David,Scott,Democrat,GA,Member,,S001157,full_name+state,
Agriculture,House,116,2019,2020,Frank Lucas,Frank,Lucas,Republican,OK,Member,,L000491,no_middle+state,
Agriculture,House,117,2021,2022,Jim Costa,Jim,Costa,Democrat,CA,Member,,,no_match,
Agriculture,House,117,2021,2022,Frank Lucas,Frank,Lucas,Republican,OK,Member,,L000491,no_middle+state,
Agriculture,House,118,2023,2024,Frank Lucas,Frank,Lucas,Republican,OK,Member,,L000491,no_middle+state,
Agriculture,House,118,2023,2024,Jim Costa,Jim,Costa,Democrat,CA,Member,,,no_match,
Homeland Security,House,115,2017,2018,John Katko,John,Katko,Republican,NY,Member,,K000386,full_name+state,
Homeland Security,House,116,2019,2020,John Katko,John,Katko,Republican,NY,Member,,K000386,full_name+state,
Homeland Security,House,117,2021,2022,Sheila Jackson Lee,Sheila Jackson,Lee,Democrat,TX,Member,,J000032,full_name+state,
Homeland Security,House,118,2023,2024,Clay Higgins,Clay,Higgins,Republican,LA,Member,,H001077,full_name+state,
Education and Workforce,House,115,2017,2018,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Education and Workforce,House,116,2019,2020,Frederica Wilson,Frederica,Wilson,Democrat,FL,Member,,W000808,no_middle+state,
Education and Workforce,House,117,2021,2022,Frederica Wilson,Frederica,Wilson,Democrat,FL,Member,,W000808,no_middle+state,
Education and Workforce,House,118,2023,2024,Tim Walberg,Tim,Walberg,Republican,MI,Member,,W000798,full_name+state,
Natural Resources,House,115,2017,2018,Don Young,Don,Young,Republican,AK,Member,,Y000033,full_name+state,
Natural Resources,House,116,2019,2020,Debra Haaland,Debra,Haaland,Democrat,NM,Member,,H001080,no_middle+state,
Natural Resources,House,117,2021,2022,Jared Huffman,Jared,Huffman,Democrat,CA,Member,,H001068,full_name+state,
Natural Resources,House,118,2023,2024,Cliff Bentz,Cliff,Bentz,Republican,OR,Member,,B000668,full_name+state,
Science, Space and Technology,House,115,2017,2018,Frank Lucas,Frank,Lucas,Republican,OK,Member,,no_match,
Science, Space and Technology,House,116,2019,2020,Suzanne Bonamici,Suzanne,Bonamici,Democrat,OR,Member,,no_match,
Science, Space and Technology,House,117,2021,2022,Suzanne Bonamici,Suzanne,Bonamici,Democrat,OR,Member,,no_match,
Science, Space and Technology,House,118,2023,2024,Randy Weber,Randy,Weber,Republican,TX,Member,,no_match,
Oversight and Accountability,House,115,2017,2018,Trey Gowdy,Trey,Gowdy,Republican,SC,Member,,,no_match,
Oversight and Accountability,House,116,2019,2020,Carolyn Maloney,Carolyn,Maloney,Democrat,NY,Member,,M000087,no_middle+state,
Oversight and Accountability,House,117,2021,2022,Jamie Raskin,Jamie,Raskin,Democrat,MD,Member,,R000606,full_name+state,
Oversight and Accountability,House,118,2023,2024,Nancy Mace,Nancy,Mace,Republican,SC,Member,,M000194,full_name+state,
Agriculture,House,115,2017,2018,Steve King,Steve,King,Republican,IA,Member,,,no_match,
Agriculture,House,115,2017,2018,Mike Rogers,Mike,Rogers,Republican,AL,Member,,R000575,full_name+state,
Agriculture,House,115,2017,2018,Glenn Thompson,Glenn,Thompson,Republican,PA,Vice Chair,,T000467,full_name+state,
Agriculture,House,115,2017,2018,Bob Gibbs,Bob,Gibbs,Republican,OH,Member,,G000563,full_name+state,
Agriculture,House,115,2017,2018,Austin Scott,Austin,Scott,Republican,GA,Member,,S001157,last+state,
Agriculture,House,115,2017,2018,Rick Crawford,Rick,Crawford,Republican,AR,Member,,C001087,last+state,
Agriculture,House,115,2017,2018,Scott DesJarlais,Scott,DesJarlais,Republican,TN,Member,,D000616,full_name+state,
Agriculture,House,115,2017,2018,Vicky Hartzler,Vicky,Hartzler,Republican,MO,Member,,H001053,full_name+state,
Agriculture,House,115,2017,2018,Jeff Denham,Jeff,Denham,Republican,CA,Member,,,no_match,
Agriculture,House,115,2017,2018,Doug LaMalfa,Doug,LaMalfa,Republican,CA,Member,,L000578,full_name+state,
Agriculture,House,115,2017,2018,Rodney Davis,Rodney,Davis,Republican,IL,Member,,D000619,full_name+state,
Agriculture,House,115,2017,2018,Ted Yoho,Ted,Yoho,Republican,FL,Member,,Y000065,no_middle+state,
Agriculture,House,115,2017,2018,Rick Allen,Rick,Allen,Republican,GA,Member,,A000372,no_middle+state,
Agriculture,House,115,2017,2018,Mike Bost,Mike,Bost,Republican,IL,Member,,B001295,full_name+state,
Agriculture,House,115,2017,2018,David Rouzer,David,Rouzer,Republican,NC,Member,,R000603,full_name+state,
Agriculture,House,115,2017,2018,Ralph Lee Abraham,Ralph Lee,Abraham,Republican,LA,Member,,A000374,full_name+state,
Agriculture,House,115,2017,2018,Trent Kelly,Trent,Kelly,Republican,MS,Member,,K000388,full_name+state,
Agriculture,House,115,2017,2018,James Comer,James,Comer,Republican,KY,Member,,C001108,full_name+state,
Agriculture,House,115,2017,2018,Roger Marshall,Roger,Marshall,Republican,KS,Member,,M001198,full_name+state,
Agriculture,House,115,2017,2018,Don Bacon,Don,Bacon,Republican,NE,Member,,B001298,full_name+state,
Agriculture,House,115,2017,2018,John Faso,John,Faso,Republican,NY,Member,,,no_match,
Agriculture,House,115,2017,2018,Neal Dunn,Neal,Dunn,Republican,FL,Member,,D000628,no_middle+state,
Agriculture,House,115,2017,2018,Jodey Arrington,Jodey,Arrington,Republican,TX,Member,,A000375,no_middle+state,
Agriculture,House,115,2017,2018,Jim Costa,Jim,Costa,Democrat,CA,Member,,,no_match,
Agriculture,House,115,2017,2018,Tim Walz,Tim,Walz,Democrat,MN,Member,,,no_match,
Agriculture,House,115,2017,2018,Marcia Fudge,Marcia,Fudge,Democrat,OH,Member,,F000455,no_middle+state,
Agriculture,House,115,2017,2018,Jim McGovern,Jim,McGovern,Democrat,MA,Member,,M000312,last+state,
Agriculture,House,115,2017,2018,Filemon Vela Jr.,Filemon Vela,Jr.,Democrat,TX,Vice Ranking Member,,V000132,full_name+state,
Agriculture,House,115,2017,2018,Michelle Lujan Grisham,Michelle Lujan,Grisham,Democrat,NM,Member,,,no_match,
Agriculture,House,115,2017,2018,Ann Kuster,Ann,Kuster,Democrat,NH,Member,,K000382,no_middle+state,
Agriculture,House,115,2017,2018,Rick Nolan,Rick,Nolan,Democrat,MN,Member,,,no_match,
Agriculture,House,115,2017,2018,Cheri Bustos,Cheri,Bustos,Democrat,IL,Member,,B001286,full_name+state,
Agriculture,House,115,2017,2018,Sean Patrick Maloney,Sean Patrick,Maloney,Democrat,NY,Member,,M001185,full_name+state,
Agriculture,House,115,2017,2018,Stacey Plaskett,Stacey,Plaskett,Democrat,VI,Member,,P000610,no_middle+state,
Agriculture,House,115,2017,2018,Alma Adams,Alma,Adams,Democrat,NC,Member,,A000370,no_middle+state,
Agriculture,House,115,2017,2018,Dwight Evans,Dwight,Evans,Democrat,PA,Member,,E000296,full_name+state,
Agriculture,House,115,2017,2018,Al Lawson,Al,Lawson,Democrat,FL,Member,,L000586,full_name+state,
